,comment,currency,amount,text_length,text_wordcount,tokenized_comment,token_lem,token_pstem,cleaned_lem,cleaned_pstem,cluster,x0,x1,cluster1,x0_1,x1_1
874,"Join in with my campaign #ProjectSave India. Each donation will be helpful. So, we truly have the ability to save thousands of lives.",SGD,100000,133.0,23.0,"['join', 'in', 'with', 'my', 'campaign', 'projectsave', 'india', 'each', 'donation', 'will', 'be', 'helpful', 'so', 'we', 'truly', 'have', 'the', 'ability', 'to', 'save', 'thousands', 'of', 'lives']","['join', 'in', 'with', 'my', 'campaign', 'projectsave', 'india', 'each', 'donation', 'will', 'be', 'helpful', 'so', 'we', 'truly', 'have', 'the', 'ability', 'to', 'save', 'thousand', 'of', 'life']","['join', 'in', 'with', 'my', 'campaign', 'projectsav', 'india', 'each', 'donat', 'will', 'be', 'help', 'so', 'we', 'truli', 'have', 'the', 'abil', 'to', 'save', 'thousand', 'of', 'live']",join in with my campaign projectsave india each donation will be helpful so we truly have the ability to save thousand of life,join in with my campaign projectsav india each donat will be help so we truli have the abil to save thousand of live,0,-0.07417816437168885,-0.0803188899321511,0,-0.16690528686003547,-0.28915670085010825
875,Hope small amount could help the patient towards the recovery journey.,SGD,5000,70.0,11.0,"['hope', 'small', 'amount', 'could', 'help', 'the', 'patient', 'towards', 'the', 'recovery', 'journey']","['hope', 'small', 'amount', 'could', 'help', 'the', 'patient', 'towards', 'the', 'recovery', 'journey']","['hope', 'small', 'amount', 'could', 'help', 'the', 'patient', 'toward', 'the', 'recoveri', 'journey']",hope small amount could help the patient towards the recovery journey,hope small amount could help the patient toward the recoveri journey,0,-0.08153646941095047,0.16048652588954204,0,-0.2555555495321991,0.26814475650504693
876,"I donate because I would like to help my sisters and brothers to have a better education and have a brighter future , Insya allah!",SGD,1000,130.0,25.0,"['i', 'donate', 'because', 'i', 'would', 'like', 'to', 'help', 'my', 'sisters', 'and', 'brothers', 'to', 'have', 'a', 'better', 'education', 'and', 'have', 'a', 'brighter', 'future', 'insya', 'allah']","['i', 'donate', 'because', 'i', 'would', 'like', 'to', 'help', 'my', 'sister', 'and', 'brother', 'to', 'have', 'a', 'better', 'education', 'and', 'have', 'a', 'brighter', 'future', 'insya', 'allah']","['i', 'donat', 'becaus', 'i', 'would', 'like', 'to', 'help', 'my', 'sister', 'and', 'brother', 'to', 'have', 'a', 'better', 'educ', 'and', 'have', 'a', 'brighter', 'futur', 'insya', 'allah']",i donate because i would like to help my sister and brother to have a better education and have a brighter future insya allah,i donat becaus i would like to help my sister and brother to have a better educ and have a brighter futur insya allah,0,-0.05739024668574403,-0.061339297217145344,0,-0.13716713685388807,-0.24083969117188705
878,Mercy,SGD,2000,5.0,1.0,['mercy'],['mercy'],['merci'],mercy,merci,0,-0.0373134052579872,-0.01937314478888191,0,-0.11088799687211005,-0.21522336475909576
879,I donated because i want to help. It's very tough and torturous when ones is in need of money especially for medical attention and they don't have it.,SGD,5000,150.0,28.0,"['i', 'donated', 'because', 'i', 'want', 'to', 'help', 'it', 's', 'very', 'tough', 'and', 'torturous', 'when', 'ones', 'is', 'in', 'need', 'of', 'money', 'especially', 'for', 'medical', 'attention', 'and', 'they', 'don', 't', 'have', 'it']","['i', 'donated', 'because', 'i', 'want', 'to', 'help', 'it', 's', 'very', 'tough', 'and', 'torturous', 'when', 'one', 'is', 'in', 'need', 'of', 'money', 'especially', 'for', 'medical', 'attention', 'and', 'they', 'don', 't', 'have', 'it']","['i', 'donat', 'becaus', 'i', 'want', 'to', 'help', 'it', 's', 'veri', 'tough', 'and', 'tortur', 'when', 'one', 'is', 'in', 'need', 'of', 'money', 'especi', 'for', 'medic', 'attent', 'and', 'they', 'don', 't', 'have', 'it']",i donated because i want to help it s very tough and torturous when one is in need of money especially for medical attention and they don t have it,i donat becaus i want to help it s veri tough and tortur when one is in need of money especi for medic attent and they don t have it,2,-0.11412975527090358,-0.1803282871004889,0,-0.24361083325123997,-0.28335260414925456
881,Hope all the children are healthy and happy,MYR,50000,43.0,8.0,"['hope', 'all', 'the', 'children', 'are', 'healthy', 'and', 'happy']","['hope', 'all', 'the', 'child', 'are', 'healthy', 'and', 'happy']","['hope', 'all', 'the', 'children', 'are', 'healthi', 'and', 'happi']",hope all the child are healthy and happy,hope all the children are healthi and happi,0,-0.05314743698154977,-0.02475457210322003,0,-0.11978281145008315,-0.13822769698878473
882,Wish you cover soon 🙏🏻,SGD,2000,22.0,5.0,"['wish', 'you', 'cover', 'soon']","['wish', 'you', 'cover', 'soon']","['wish', 'you', 'cover', 'soon']",wish you cover soon,wish you cover soon,0,-0.01873578448834582,0.1658728303401361,0,-0.10388706164752086,-0.07455089157406482
883,Hope he recovers asap,SGD,5000,21.0,4.0,"['hope', 'he', 'recovers', 'asap']","['hope', 'he', 'recovers', 'asap']","['hope', 'he', 'recov', 'asap']",hope he recovers asap,hope he recov asap,0,-0.0373134052579872,-0.01937314478888191,0,-0.11088799687211005,-0.21522336475909576
884,"Save life, and make life meaningful.",SGD,2000,36.0,6.0,"['save', 'life', 'and', 'make', 'life', 'meaningful']","['save', 'life', 'and', 'make', 'life', 'meaningful']","['save', 'life', 'and', 'make', 'life', 'meaning']",save life and make life meaningful,save life and make life meaning,0,-0.08178932176178803,-0.07926442813346998,0,-0.2171579790487777,-0.31677396570053257
885,To help the community,SGD,10000,21.0,4.0,"['to', 'help', 'the', 'community']","['to', 'help', 'the', 'community']","['to', 'help', 'the', 'commun']",to help the community,to help the commun,0,-0.04642951566221521,-0.029322403494764327,0,-0.11965187346104758,-0.2234771967095902
886,Hope you recover soon...,SGD,5000,24.0,4.0,"['hope', 'you', 'recover', 'soon']","['hope', 'you', 'recover', 'soon']","['hope', 'you', 'recov', 'soon']",hope you recover soon,hope you recov soon,0,-0.07241550981006976,0.13753440679854534,0,-0.10743990099987072,-0.15481236221400424
888,Medical bills are really insane and their twin daughters deserve a chance to experience the world,SGD,500,97.0,16.0,"['medical', 'bills', 'are', 'really', 'insane', 'and', 'their', 'twin', 'daughters', 'deserve', 'a', 'chance', 'to', 'experience', 'the', 'world']","['medical', 'bill', 'are', 'really', 'insane', 'and', 'their', 'twin', 'daughter', 'deserve', 'a', 'chance', 'to', 'experience', 'the', 'world']","['medic', 'bill', 'are', 'realli', 'insan', 'and', 'their', 'twin', 'daughter', 'deserv', 'a', 'chanc', 'to', 'experi', 'the', 'world']",medical bill are really insane and their twin daughter deserve a chance to experience the world,medic bill are realli insan and their twin daughter deserv a chanc to experi the world,0,-0.05866140334717311,-0.05313315890667345,0,-0.1427273104571946,-0.2757039028604763
890,i love dogs.,SGD,10000,12.0,3.0,"['i', 'love', 'dogs']","['i', 'love', 'dog']","['i', 'love', 'dog']",i love dog,i love dog,0,-0.07592030025644543,-0.04972798820886893,0,-0.13863307977613196,-0.20501182224412787
891,Pray for India. You will win the battle,SGD,2500,39.0,8.0,"['pray', 'for', 'india', 'you', 'will', 'win', 'the', 'battle']","['pray', 'for', 'india', 'you', 'will', 'win', 'the', 'battle']","['pray', 'for', 'india', 'you', 'will', 'win', 'the', 'battl']",pray for india you will win the battle,pray for india you will win the battl,0,-0.04374243210103527,-0.011652694975368014,0,-0.10189779453618993,-0.13082824373749574
892,I donated because everyone deserves equal chance in life.,SGD,5000,57.0,9.0,"['i', 'donated', 'because', 'everyone', 'deserves', 'equal', 'chance', 'in', 'life']","['i', 'donated', 'because', 'everyone', 'deserves', 'equal', 'chance', 'in', 'life']","['i', 'donat', 'becaus', 'everyon', 'deserv', 'equal', 'chanc', 'in', 'life']",i donated because everyone deserves equal chance in life,i donat becaus everyon deserv equal chanc in life,0,-0.059863687159014765,-0.08139396674780354,0,-0.15650616766755482,-0.2903813832204821
893,Thank you for the wonderful work you guys are doing. Wish we could come visit! Soon... good luck !,MYR,50000,98.0,19.0,"['thank', 'you', 'for', 'the', 'wonderful', 'work', 'you', 'guys', 'are', 'doing', 'wish', 'we', 'could', 'come', 'visit', 'soon', 'good', 'luck']","['thank', 'you', 'for', 'the', 'wonderful', 'work', 'you', 'guy', 'are', 'doing', 'wish', 'we', 'could', 'come', 'visit', 'soon', 'good', 'luck']","['thank', 'you', 'for', 'the', 'wonder', 'work', 'you', 'guy', 'are', 'do', 'wish', 'we', 'could', 'come', 'visit', 'soon', 'good', 'luck']",thank you for the wonderful work you guy are doing wish we could come visit soon good luck,thank you for the wonder work you guy are do wish we could come visit soon good luck,0,-0.05653179084091762,0.027801939045976765,0,-0.17045887262658707,-0.0992379148581282
895,To help people in need,SGD,10000,22.0,5.0,"['to', 'help', 'people', 'in', 'need']","['to', 'help', 'people', 'in', 'need']","['to', 'help', 'peopl', 'in', 'need']",to help people in need,to help peopl in need,2,-0.1253273200643559,-0.27499015307792873,0,-0.19578905615740685,-0.30692068497974123
896,Kelly deserves a chance for a better life.,MYR,20000,42.0,8.0,"['kelly', 'deserves', 'a', 'chance', 'for', 'a', 'better', 'life']","['kelly', 'deserves', 'a', 'chance', 'for', 'a', 'better', 'life']","['kelli', 'deserv', 'a', 'chanc', 'for', 'a', 'better', 'life']",kelly deserves a chance for a better life,kelli deserv a chanc for a better life,0,-0.05633846375352873,-0.09488142164423873,0,-0.12502047291738483,-0.31258558176956175
897,I hope he can speedy recovery,SGD,3000,29.0,6.0,"['i', 'hope', 'he', 'can', 'speedy', 'recovery']","['i', 'hope', 'he', 'can', 'speedy', 'recovery']","['i', 'hope', 'he', 'can', 'speedi', 'recoveri']",i hope he can speedy recovery,i hope he can speedi recoveri,3,-0.12449112076869782,0.858137712979561,0,-0.3111589815015086,1.0578809944858838
898,I care,SGD,1000,6.0,2.0,"['i', 'care']","['i', 'care']","['i', 'care']",i care,i care,0,-0.05628573642667635,-0.016075780473232028,0,-0.1148210842276098,-0.18681350520357734
899,"Though I do not know this ah-ma, but sad to see her in such state. please help this ah-ma if you can. your little help will be appreciated by the family.",SGD,3000,153.0,31.0,"['though', 'i', 'do', 'not', 'know', 'this', 'ah', 'ma', 'but', 'sad', 'to', 'see', 'her', 'in', 'such', 'state', 'please', 'help', 'this', 'ah', 'ma', 'if', 'you', 'can', 'your', 'little', 'help', 'will', 'be', 'appreciated', 'by', 'the', 'family']","['though', 'i', 'do', 'not', 'know', 'this', 'ah', 'ma', 'but', 'sad', 'to', 'see', 'her', 'in', 'such', 'state', 'please', 'help', 'this', 'ah', 'ma', 'if', 'you', 'can', 'your', 'little', 'help', 'will', 'be', 'appreciated', 'by', 'the', 'family']","['though', 'i', 'do', 'not', 'know', 'thi', 'ah', 'ma', 'but', 'sad', 'to', 'see', 'her', 'in', 'such', 'state', 'pleas', 'help', 'thi', 'ah', 'ma', 'if', 'you', 'can', 'your', 'littl', 'help', 'will', 'be', 'appreci', 'by', 'the', 'famili']",though i do not know this ah ma but sad to see her in such state please help this ah ma if you can your little help will be appreciated by the family,though i do not know thi ah ma but sad to see her in such state pleas help thi ah ma if you can your littl help will be appreci by the famili,0,-0.05676202968721031,-0.025844203948559928,0,-0.12794306730978677,0.19816848429134817
901,LOVE OF GOD,SGD,2500,11.0,3.0,"['love', 'of', 'god']","['love', 'of', 'god']","['love', 'of', 'god']",love of god,love of god,0,-0.07864595076701383,0.006428203156303834,0,-0.18100081789040862,0.13316997484927598
902,I am a Singaporean working in a foreign country by myself too. So this story is very relatable to me as it could very well happen to me too.,SGD,20000,140.0,29.0,"['i', 'am', 'a', 'singaporean', 'working', 'in', 'a', 'foreign', 'country', 'by', 'myself', 'too', 'so', 'this', 'story', 'is', 'very', 'relatable', 'to', 'me', 'as', 'it', 'could', 'very', 'well', 'happen', 'to', 'me', 'too']","['i', 'am', 'a', 'singaporean', 'working', 'in', 'a', 'foreign', 'country', 'by', 'myself', 'too', 'so', 'this', 'story', 'is', 'very', 'relatable', 'to', 'me', 'a', 'it', 'could', 'very', 'well', 'happen', 'to', 'me', 'too']","['i', 'am', 'a', 'singaporean', 'work', 'in', 'a', 'foreign', 'countri', 'by', 'myself', 'too', 'so', 'thi', 'stori', 'is', 'veri', 'relat', 'to', 'me', 'as', 'it', 'could', 'veri', 'well', 'happen', 'to', 'me', 'too']",i am a singaporean working in a foreign country by myself too so this story is very relatable to me a it could very well happen to me too,i am a singaporean work in a foreign countri by myself too so thi stori is veri relat to me as it could veri well happen to me too,1,0.5385617668380567,0.002139727798684218,0,0.41462215641269046,-0.16139412291336358
903,India needs our help!,SGD,25000,21.0,4.0,"['india', 'needs', 'our', 'help']","['india', 'need', 'our', 'help']","['india', 'need', 'our', 'help']",india need our help,india need our help,2,-0.10014257904138535,-0.2000305044849159,0,-0.16636641484648884,-0.2952669589883063
904,I hope I can help in the aid course of India’s pandemic situation .,SGD,5000,67.0,14.0,"['i', 'hope', 'i', 'can', 'help', 'in', 'the', 'aid', 'course', 'of', 'india', 's', 'pandemic', 'situation']","['i', 'hope', 'i', 'can', 'help', 'in', 'the', 'aid', 'course', 'of', 'india', 's', 'pandemic', 'situation']","['i', 'hope', 'i', 'can', 'help', 'in', 'the', 'aid', 'cours', 'of', 'india', 's', 'pandem', 'situat']",i hope i can help in the aid course of india s pandemic situation,i hope i can help in the aid cours of india s pandem situat,0,-0.05766464302852777,-0.05377881294793722,0,-0.13675499874188787,-0.260339061236495
905,Save life!,SGD,5000,10.0,2.0,"['save', 'life']","['save', 'life']","['save', 'life']",save life,save life,0,-0.07068543196182545,-0.07275047915086222,0,-0.15858093575712426,-0.2678199018219209
906,Hope can help a little,SGD,5000,22.0,5.0,"['hope', 'can', 'help', 'a', 'little']","['hope', 'can', 'help', 'a', 'little']","['hope', 'can', 'help', 'a', 'littl']",hope can help a little,hope can help a littl,0,-0.06356040791798039,-0.01564154027775319,0,-0.11416887656658271,-0.1346422217225381
907,I donated because my girl is participating in the campaign and I feel this campaign has bring a lot of advantages and learning joy to many kids,MYR,10000,143.0,27.0,"['i', 'donated', 'because', 'my', 'girl', 'is', 'participating', 'in', 'the', 'campaign', 'and', 'i', 'feel', 'this', 'campaign', 'has', 'bring', 'a', 'lot', 'of', 'advantages', 'and', 'learning', 'joy', 'to', 'many', 'kids']","['i', 'donated', 'because', 'my', 'girl', 'is', 'participating', 'in', 'the', 'campaign', 'and', 'i', 'feel', 'this', 'campaign', 'ha', 'bring', 'a', 'lot', 'of', 'advantage', 'and', 'learning', 'joy', 'to', 'many', 'kid']","['i', 'donat', 'becaus', 'my', 'girl', 'is', 'particip', 'in', 'the', 'campaign', 'and', 'i', 'feel', 'thi', 'campaign', 'ha', 'bring', 'a', 'lot', 'of', 'advantag', 'and', 'learn', 'joy', 'to', 'mani', 'kid']",i donated because my girl is participating in the campaign and i feel this campaign ha bring a lot of advantage and learning joy to many kid,i donat becaus my girl is particip in the campaign and i feel thi campaign ha bring a lot of advantag and learn joy to mani kid,0,-0.044348205360975675,-0.01727687538026533,0,-0.11143660531598445,-0.16372190719332907
908,I want to help.,SGD,5000,15.0,4.0,"['i', 'want', 'to', 'help']","['i', 'want', 'to', 'help']","['i', 'want', 'to', 'help']",i want to help,i want to help,0,-0.12736165484430303,-0.18359205665871067,0,-0.17855182462182712,-0.24911825846211783
909,Give a little hope to make someone life better. :),SGD,10000,50.0,10.0,"['give', 'a', 'little', 'hope', 'to', 'make', 'someone', 'life', 'better']","['give', 'a', 'little', 'hope', 'to', 'make', 'someone', 'life', 'better']","['give', 'a', 'littl', 'hope', 'to', 'make', 'someon', 'life', 'better']",give a little hope to make someone life better,give a littl hope to make someon life better,0,-0.08964117791828502,-0.09147407645915719,0,-0.19278560378924872,-0.18330011973435917
910,"My dad is also diabetic, he reminded me of my dad. Praying for good health for both of them",SGD,500,91.0,19.0,"['my', 'dad', 'is', 'also', 'diabetic', 'he', 'reminded', 'me', 'of', 'my', 'dad', 'praying', 'for', 'good', 'health', 'for', 'both', 'of', 'them']","['my', 'dad', 'is', 'also', 'diabetic', 'he', 'reminded', 'me', 'of', 'my', 'dad', 'praying', 'for', 'good', 'health', 'for', 'both', 'of', 'them']","['my', 'dad', 'is', 'also', 'diabet', 'he', 'remind', 'me', 'of', 'my', 'dad', 'pray', 'for', 'good', 'health', 'for', 'both', 'of', 'them']",my dad is also diabetic he reminded me of my dad praying for good health for both of them,my dad is also diabet he remind me of my dad pray for good health for both of them,0,-0.06259279320228511,-0.029659349203301214,0,-0.15322029643131913,-0.18129684831120585
911,To help needy people get oxygen,SGD,10000,31.0,6.0,"['to', 'help', 'needy', 'people', 'get', 'oxygen']","['to', 'help', 'needy', 'people', 'get', 'oxygen']","['to', 'help', 'needi', 'peopl', 'get', 'oxygen']",to help needy people get oxygen,to help needi peopl get oxygen,2,0.18448269565387695,-0.09620886036400232,0,0.46902439537972745,-0.19029884072880998
912,"Compassion is the only option forward. Hope that this money goes to the people as advertised.

~on behalf of Abyss concept",SGD,10000,122.0,20.0,"['compassion', 'is', 'the', 'only', 'option', 'forward', 'hope', 'that', 'this', 'money', 'goes', 'to', 'the', 'people', 'as', 'advertised', 'on', 'behalf', 'of', 'abyss', 'concept']","['compassion', 'is', 'the', 'only', 'option', 'forward', 'hope', 'that', 'this', 'money', 'go', 'to', 'the', 'people', 'a', 'advertised', 'on', 'behalf', 'of', 'abyss', 'concept']","['compass', 'is', 'the', 'onli', 'option', 'forward', 'hope', 'that', 'thi', 'money', 'goe', 'to', 'the', 'peopl', 'as', 'advertis', 'on', 'behalf', 'of', 'abyss', 'concept']",compassion is the only option forward hope that this money go to the people a advertised on behalf of abyss concept,compass is the onli option forward hope that thi money goe to the peopl as advertis on behalf of abyss concept,2,-0.06914512770404806,-0.08132773499697515,0,-0.14287702635483326,-0.21813924725270123
913,the conversation is needed.,USD,10000,27.0,4.0,"['the', 'conversation', 'is', 'needed']","['the', 'conversation', 'is', 'needed']","['the', 'convers', 'is', 'need']",the conversation is needed,the convers is need,0,-0.04932897582186571,-0.012307256876573275,0,-0.12263737855846682,-0.2050135189656462
914,At critical moments it is best that everyone stay together hand in hand by helping to get through toughest times. May everything be ok and covid to vanish.,SGD,5000,155.0,28.0,"['at', 'critical', 'moments', 'it', 'is', 'best', 'that', 'everyone', 'stay', 'together', 'hand', 'in', 'hand', 'by', 'helping', 'to', 'get', 'through', 'toughest', 'times', 'may', 'everything', 'be', 'ok', 'and', 'covid', 'to', 'vanish']","['at', 'critical', 'moment', 'it', 'is', 'best', 'that', 'everyone', 'stay', 'together', 'hand', 'in', 'hand', 'by', 'helping', 'to', 'get', 'through', 'toughest', 'time', 'may', 'everything', 'be', 'ok', 'and', 'covid', 'to', 'vanish']","['at', 'critic', 'moment', 'it', 'is', 'best', 'that', 'everyon', 'stay', 'togeth', 'hand', 'in', 'hand', 'by', 'help', 'to', 'get', 'through', 'toughest', 'time', 'may', 'everyth', 'be', 'ok', 'and', 'covid', 'to', 'vanish']",at critical moment it is best that everyone stay together hand in hand by helping to get through toughest time may everything be ok and covid to vanish,at critic moment it is best that everyon stay togeth hand in hand by help to get through toughest time may everyth be ok and covid to vanish,0,0.10898565195910029,-0.0400086821035782,0,0.5508240316430899,0.07368654474599648
915,To do my little part.,SGD,5000,21.0,5.0,"['to', 'do', 'my', 'little', 'part']","['to', 'do', 'my', 'little', 'part']","['to', 'do', 'my', 'littl', 'part']",to do my little part,to do my littl part,0,-0.06440393902099217,-0.025277699630487694,0,-0.12470586538687194,-0.14859914022228266
916,Stay strong 💪🏻,SGD,5000,14.0,3.0,"['stay', 'strong']","['stay', 'strong']","['stay', 'strong']",stay strong,stay strong,0,0.005298162327617607,-0.0081703136725352,0,0.22586661621793264,-0.02281685988864441
917,To help those in crisis. I am thankful for the opportunity to give because it shows how much I have been blessed.,SGD,5000,113.0,22.0,"['to', 'help', 'those', 'in', 'crisis', 'i', 'am', 'thankful', 'for', 'the', 'opportunity', 'to', 'give', 'because', 'it', 'shows', 'how', 'much', 'i', 'have', 'been', 'blessed']","['to', 'help', 'those', 'in', 'crisis', 'i', 'am', 'thankful', 'for', 'the', 'opportunity', 'to', 'give', 'because', 'it', 'show', 'how', 'much', 'i', 'have', 'been', 'blessed']","['to', 'help', 'those', 'in', 'crisi', 'i', 'am', 'thank', 'for', 'the', 'opportun', 'to', 'give', 'becaus', 'it', 'show', 'how', 'much', 'i', 'have', 'been', 'bless']",to help those in crisis i am thankful for the opportunity to give because it show how much i have been blessed,to help those in crisi i am thank for the opportun to give becaus it show how much i have been bless,0,-0.05760292570820512,-0.057666045408413455,0,-0.1308329211454039,-0.18707293090337887
918,Stray dogs deserve equal living opportunity and love. Please help if you can within your means.,SGD,10000,95.0,16.0,"['stray', 'dogs', 'deserve', 'equal', 'living', 'opportunity', 'and', 'love', 'please', 'help', 'if', 'you', 'can', 'within', 'your', 'means']","['stray', 'dog', 'deserve', 'equal', 'living', 'opportunity', 'and', 'love', 'please', 'help', 'if', 'you', 'can', 'within', 'your', 'mean']","['stray', 'dog', 'deserv', 'equal', 'live', 'opportun', 'and', 'love', 'pleas', 'help', 'if', 'you', 'can', 'within', 'your', 'mean']",stray dog deserve equal living opportunity and love please help if you can within your mean,stray dog deserv equal live opportun and love pleas help if you can within your mean,0,-0.046076656833763115,-0.056516001797337866,0,-0.11264694816646098,-0.23579598964049756
920,Sharing my blessings with others especially in the month of Ramadan,SGD,10000,67.0,11.0,"['sharing', 'my', 'blessings', 'with', 'others', 'especially', 'in', 'the', 'month', 'of', 'ramadan']","['sharing', 'my', 'blessing', 'with', 'others', 'especially', 'in', 'the', 'month', 'of', 'ramadan']","['share', 'my', 'bless', 'with', 'other', 'especi', 'in', 'the', 'month', 'of', 'ramadan']",sharing my blessing with others especially in the month of ramadan,share my bless with other especi in the month of ramadan,0,-0.07630867303507466,-0.05837401590331191,0,-0.17264854651185296,-0.21545847477332333
921,To support Red Cross activities in India,SGD,10000,40.0,7.0,"['to', 'support', 'red', 'cross', 'activities', 'in', 'india']","['to', 'support', 'red', 'cross', 'activity', 'in', 'india']","['to', 'support', 'red', 'cross', 'activ', 'in', 'india']",to support red cross activity in india,to support red cross activ in india,0,-0.07685385792894742,-0.07252337635930933,0,-0.16243393437552514,-0.24611885352143884
922,Help ppl in need. My heart goes out to them,SGD,10000,43.0,10.0,"['help', 'ppl', 'in', 'need', 'my', 'heart', 'goes', 'out', 'to', 'them']","['help', 'ppl', 'in', 'need', 'my', 'heart', 'go', 'out', 'to', 'them']","['help', 'ppl', 'in', 'need', 'my', 'heart', 'goe', 'out', 'to', 'them']",help ppl in need my heart go out to them,help ppl in need my heart goe out to them,2,-0.08954250971116944,-0.1439324281910287,0,-0.16128014934729507,-0.20795504056238315
923,I care,SGD,10000,6.0,2.0,"['i', 'care']","['i', 'care']","['i', 'care']",i care,i care,0,-0.05628573642667635,-0.016075780473232028,0,-0.1148210842276098,-0.18681350520357734
924,I care,SGD,10000,6.0,2.0,"['i', 'care']","['i', 'care']","['i', 'care']",i care,i care,0,-0.05628573642667635,-0.016075780473232028,0,-0.1148210842276098,-0.18681350520357734
925,Hope you will recover soon. Jia you,SGD,2000,35.0,7.0,"['hope', 'you', 'will', 'recover', 'soon', 'jia', 'you']","['hope', 'you', 'will', 'recover', 'soon', 'jia', 'you']","['hope', 'you', 'will', 'recov', 'soon', 'jia', 'you']",hope you will recover soon jia you,hope you will recov soon jia you,0,-0.04505345841191643,0.09083101187191721,0,-0.09426295269492177,-0.15038922327240103
926,Hope to contribute within my affordability.,SGD,10000,43.0,6.0,"['hope', 'to', 'contribute', 'within', 'my', 'affordability']","['hope', 'to', 'contribute', 'within', 'my', 'affordability']","['hope', 'to', 'contribut', 'within', 'my', 'afford']",hope to contribute within my affordability,hope to contribut within my afford,0,-0.04543710679706119,-0.03234939741526483,0,-0.11891671729322344,-0.22928061856384224
927,i hope to contribute and hope it can help them through this bad times.,SGD,5000,70.0,14.0,"['i', 'hope', 'to', 'contribute', 'and', 'hope', 'it', 'can', 'help', 'them', 'through', 'this', 'bad', 'times']","['i', 'hope', 'to', 'contribute', 'and', 'hope', 'it', 'can', 'help', 'them', 'through', 'this', 'bad', 'time']","['i', 'hope', 'to', 'contribut', 'and', 'hope', 'it', 'can', 'help', 'them', 'through', 'thi', 'bad', 'time']",i hope to contribute and hope it can help them through this bad time,i hope to contribut and hope it can help them through thi bad time,0,-0.04648962292618061,-0.0388499563915613,0,-0.1302020089769777,-0.18614980663392586
928,An ARMY and a covid patient.Thanks for doing this ❤,USD,400,51.0,10.0,"['an', 'army', 'and', 'a', 'covid', 'patient', 'thanks', 'for', 'doing', 'this']","['an', 'army', 'and', 'a', 'covid', 'patient', 'thanks', 'for', 'doing', 'this']","['an', 'armi', 'and', 'a', 'covid', 'patient', 'thank', 'for', 'do', 'thi']",an army and a covid patient thanks for doing this,an armi and a covid patient thank for do thi,0,-0.04805009361010169,-0.004209357508045929,0,-0.12216333918501929,-0.21104114285887426
929,"All lives matter, please, let us each do our part to save India and anyone who deserves to live - not die.",SGD,37000,106.0,22.0,"['all', 'lives', 'matter', 'please', 'let', 'us', 'each', 'do', 'our', 'part', 'to', 'save', 'india', 'and', 'anyone', 'who', 'deserves', 'to', 'live', 'not', 'die']","['all', 'life', 'matter', 'please', 'let', 'u', 'each', 'do', 'our', 'part', 'to', 'save', 'india', 'and', 'anyone', 'who', 'deserves', 'to', 'live', 'not', 'die']","['all', 'live', 'matter', 'pleas', 'let', 'us', 'each', 'do', 'our', 'part', 'to', 'save', 'india', 'and', 'anyon', 'who', 'deserv', 'to', 'live', 'not', 'die']",all life matter please let u each do our part to save india and anyone who deserves to live not die,all live matter pleas let us each do our part to save india and anyon who deserv to live not die,0,-0.06171944162194871,-0.08556694613984625,0,-0.16758404629868817,-0.3470735873254077
933,I care for the baby and the family. Praying for baby Avery!,SGD,25000,59.0,12.0,"['i', 'care', 'for', 'the', 'baby', 'and', 'the', 'family', 'praying', 'for', 'baby', 'avery']","['i', 'care', 'for', 'the', 'baby', 'and', 'the', 'family', 'praying', 'for', 'baby', 'avery']","['i', 'care', 'for', 'the', 'babi', 'and', 'the', 'famili', 'pray', 'for', 'babi', 'averi']",i care for the baby and the family praying for baby avery,i care for the babi and the famili pray for babi averi,0,-0.06590687364461251,-0.011155819561615654,0,-0.1656969394098005,0.16741788367954472
934,Always feel good to help others when you can,SGD,5000,44.0,9.0,"['always', 'feel', 'good', 'to', 'help', 'others', 'when', 'you', 'can']","['always', 'feel', 'good', 'to', 'help', 'others', 'when', 'you', 'can']","['alway', 'feel', 'good', 'to', 'help', 'other', 'when', 'you', 'can']",always feel good to help others when you can,alway feel good to help other when you can,0,-0.06970597821262002,-0.07320409880428899,0,-0.16234926454547557,-0.26564095505489516
935,Jia you everyone.,SGD,1000,17.0,3.0,"['jia', 'you', 'everyone']","['jia', 'you', 'everyone']","['jia', 'you', 'everyon']",jia you everyone,jia you everyon,0,-0.02705287500584223,-0.008124532591432533,0,-0.10873761883938404,-0.2197095150150634
936,Let’s help each other whenever you can.,SGD,10000,39.0,7.0,"['let', 's', 'help', 'each', 'other', 'whenever', 'you', 'can']","['let', 's', 'help', 'each', 'other', 'whenever', 'you', 'can']","['let', 's', 'help', 'each', 'other', 'whenev', 'you', 'can']",let s help each other whenever you can,let s help each other whenev you can,0,-0.0373134052579872,-0.01937314478888191,0,-0.11088799687211005,-0.21522336475909576
937,I am a wife and a mother too.,SGD,5000,29.0,8.0,"['i', 'am', 'a', 'wife', 'and', 'a', 'mother', 'too']","['i', 'am', 'a', 'wife', 'and', 'a', 'mother', 'too']","['i', 'am', 'a', 'wife', 'and', 'a', 'mother', 'too']",i am a wife and a mother too,i am a wife and a mother too,0,-0.036248966339612346,-0.028525275637875765,0,-0.09236131833703022,-0.20880848520285564
